REF_DATE,GEO,GEO_CODE,DWELLING_TYPE,INTENDED_MARKET,HOUSING_STARTS,AVERAGE_PRICE_CAD,DATA_SOURCE,REPORTING_AGENCY,LAST_UPDATED,SURVEY_METHOD,GEOGRAPHY_TYPE,UOM,SCALAR_FACTOR,STATUS,DECIMALS,_record_id,_rule_id,_rule_name,_dimension,_cde,_severity,_failure_reason,_remediation,_flagged_at
2018-03,New Brunswick,NB,Single-Detached,Condominium,354.0,-275721.9813481514,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-03-15,Administrative Data,Province/Territory,Units,units,E,0,408,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-04,British Columbia,BC,Row House,Homeowner,697.0,-845041.2068110309,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-04-15,Administrative Data,Province/Territory,Units,units,,0,472,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-05,Saskatchewan,SK,Apartment - 5+ storeys,Condominium,0.0,-269321.9301061629,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-05-15,Direct Survey,Province/Territory,Units,units,,0,687,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-05,Prince Edward Island,PE,Semi-Detached,Homeowner,181.0,-370976.6221953514,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-05-15,Modelled Estimate,Province/Territory,Units,units,,0,739,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-07,Ontario,ON,Row House,Condominium,477.0,-714042.334037879,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-07-15,Modelled Estimate,Province/Territory,Units,units,,0,909,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-07,Alberta,AB,Row House,Condominium,415.0,-439538.9063127736,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-07-15,Direct Survey,Province/Territory,Units,units,F,0,939,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-07,Manitoba,MB,Semi-Detached,Condominium,15.0,-374834.9611618261,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-07-15,Modelled Estimate,Province/Territory,Units,units,,0,966,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-08,Quebec,QC,Single-Detached,Condominium,728.0,-366900.8911101695,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-08-15,Administrative Data,Province/Territory,Units,units,,0,1098,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-08,Newfoundland and Labrador,NL,Apartment - 5+ storeys,Rental,45.0,-282366.4857078233,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-08-15,Administrative Data,Province/Territory,Units,units,,0,1181,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-09,Newfoundland and Labrador,NL,Apartment - 5+ storeys,Rental,23.0,-305246.50788616977,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-09-15,Modelled Estimate,Province/Territory,Units,units,,0,1331,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-09,Newfoundland and Labrador,NL,Apartment - Under 5 storeys,Rental,327.0,-288373.8342615745,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-09-15,Modelled Estimate,Province/Territory,Units,units,E,0,1334,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-09,Prince Edward Island,PE,Row House,Homeowner,150.0,-386593.5352144148,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-09-15,Direct Survey,Province/Territory,Units,units,,0,1342,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-10,Saskatchewan,SK,Single-Detached,Homeowner,117.0,-391666.6955890154,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-10-15,Administrative Data,Province/Territory,Units,units,,0,1426,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-12,British Columbia,BC,Semi-Detached,Condominium,705.0,-837865.9361593983,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-12-15,Direct Survey,Province/Territory,Units,units,,0,1671,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-12,Alberta,AB,Single-Detached,Condominium,393.0,-547662.9568763284,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-12-15,Modelled Estimate,Province/Territory,Units,units,,0,1683,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2018-12,New Brunswick,NB,Apartment - 5+ storeys,Condominium,184.0,-288047.3648736679,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2018-12-15,Direct Survey,Province/Territory,Units,units,F,0,1767,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-02,Ontario,ON,Semi-Detached,Homeowner,998.0,-679659.249525123,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-02-15,Modelled Estimate,Province/Territory,Units,units,,0,1954,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-04,Ontario,ON,Single-Detached,Condominium,767.0,-768970.2698802555,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-04-15,Administrative Data,Province/Territory,Units,units,,0,2253,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-04,Manitoba,MB,Semi-Detached,Homeowner,99.0,-313351.555043812,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-04-15,Direct Survey,Province/Territory,Units,units,,0,2314,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-04,Prince Edward Island,PE,Row House,Condominium,309.0,-317467.0086315808,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-04-15,Modelled Estimate,Province/Territory,Units,units,,0,2394,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-05,Ontario,ON,Row House,Homeowner,-898.0,-709802.5792636259,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-05-15,Administrative Data,Province/Territory,Units,units,E,0,2407,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-05,Nova Scotia,NS,Single-Detached,Homeowner,20.0,-394353.9888223144,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-05-15,Administrative Data,Province/Territory,Units,units,F,0,2491,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-05,Prince Edward Island,PE,Row House,Condominium,197.0,-375251.0544136884,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-05-15,Direct Survey,Province/Territory,Units,units,,0,2544,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-06,Ontario,ON,Apartment - Under 5 storeys,Homeowner,903.0,-715818.2858856806,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-06-15,Direct Survey,Province/Territory,Units,units,,0,2563,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-07,British Columbia,BC,Apartment - 5+ storeys,Condominium,855.0,-794594.3770870565,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-07-15,Direct Survey,Province/Territory,Units,units,,0,2727,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-07,Newfoundland and Labrador,NL,Single-Detached,Homeowner,317.0,-322022.6857355265,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-07-15,Modelled Estimate,Province/Territory,Units,units,,0,2821,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-08,Ontario,ON,Single-Detached,Condominium,-748.0,-645710.3780547498,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Direct Survey,Province/Territory,Units,units,,0,2853,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-08,Ontario,ON,Apartment - Under 5 storeys,Rental,468.0,-738470.6800738194,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Administrative Data,Province/Territory,Units,units,F,0,2864,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-08,Quebec,QC,Single-Detached,Homeowner,456.0,-274671.42147316417,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-08-15,Administrative Data,Province/Territory,Units,units,E,0,2896,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-09,Ontario,ON,Apartment - Under 5 storeys,Rental,960.0,-674673.29849048,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-09-15,Modelled Estimate,Province/Territory,Units,units,,0,3014,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-10,Saskatchewan,SK,Row House,Condominium,72.0,-325850.80369635794,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-10-15,Administrative Data,Province/Territory,Units,units,E,0,3234,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-11,New Brunswick,NB,Single-Detached,Condominium,0.0,-358926.4584860239,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-11-15,Direct Survey,Province/Territory,Units,units,,0,3408,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-12,Saskatchewan,SK,Apartment - 5+ storeys,Rental,380.0,-303160.23825203086,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Administrative Data,Province/Territory,Units,units,,0,3536,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
2019-12,New Brunswick,NB,Row House,Homeowner,128.0,-347769.6733908499,CMHC Housing Market Survey,Canada Mortgage and Housing Corporation,2019-12-15,Modelled Estimate,Province/Territory,Units,units,F,0,3562,DQ-004,Average Price Non-Negative,Validity,AVERAGE_PRICE_CAD,Critical,AVERAGE_PRICE_CAD must be > 0. Negative prices are invalid.,Root cause: sign-flip error during CPI adjustment. Remediation: take absolute value and reprocess through price adjustment pipeline.,2026-04-08 23:46
